arm,bayes_nll,conditional_w2_squared,covariance_head_outputs,excess_nll,family,heldout_contrast_loss,maximum_principal_sine,method,projector_error,seed,test_nll,true_crossblock_leakage
haar,1.3595248305066348,0.0013849332382874441,10,0.0021048955142007873,full,0.39083636077655365,0.9624975805090796,provisional_full,0.9828196497106242,201,1.3616297260208357,0.39141006700823405
signed_permutation,1.3602073005165356,0.0009312459979480442,6,0.0013031351850450673,block,0.0008543840032158142,0.0,oracle_block,0.0,202,1.3615104357015806,0.0
signed_permutation,1.3602073005165356,0.0009312459979480422,6,0.0013031351850450665,block,0.0008543840032158139,0.0,permutation_block,0.0,202,1.3615104357015806,0.0
signed_permutation,1.3602073005165356,0.0009515754837487208,6,0.0013001237339556112,block,0.0004066973717512376,0.0619896494389603,jbd_block,0.0859904533163642,202,1.3615074242504912,0.0004428854089065809
signed_permutation,1.3602073005165356,0.023248353443440332,4,0.026219137248520128,diagonal,0.0008543840032158142,0.0,oracle_diagonal,0.0,202,1.3864264377650555,0.0
signed_permutation,1.3602073005165356,0.0010754440049872793,10,0.001427191985306432,full,0.0008543840032158139,0.0,provisional_full,0.0,202,1.3616344925018418,0.0
haar,1.3602073005165358,0.000931245997948071,6,0.0013031351850450634,block,0.0008543840032159294,0.0,oracle_block,0.0,202,1.3615104357015808,5.954067627548779e-31
haar,1.3602073005165358,0.024252603646753555,6,0.025318173309666292,block,0.45114528749715016,0.7501781420623113,permutation_block,0.7636600279066119,202,1.385525473826202,0.4521450370361187
haar,1.3602073005165356,0.0009515754837486869,6,0.0013001237339556083,block,0.0004066973717513262,0.06198964943896926,jbd_block,0.08599045331636244,202,1.3615074242504912,0.0004428854089065665
haar,1.3602073005165358,0.023248353443440357,4,0.026219137248520125,diagonal,0.0008543840032159294,0.0,oracle_diagonal,0.0,202,1.3864264377650557,5.954067627548779e-31
haar,1.3602073005165358,0.0010754440049872884,10,0.0014271919853064182,full,0.45114528749715016,0.7501781420623113,provisional_full,0.7636600279066119,202,1.361634492501842,0.4521450370361187
signed_permutation,1.3708883869356054,0.0016108533399693164,6,0.0022232921873698375,block,0.00119485512474816,0.0,oracle_block,0.0,203,1.3731116791229752,0.0
signed_permutation,1.3708883869356054,0.001610853339969317,6,0.002223292187369837,block,0.0011948551247481602,0.0,permutation_block,0.0,203,1.3731116791229752,0.0
signed_permutation,1.3708883869356054,0.0016285136706565729,6,0.002310401706451504,block,0.0009135473478134621,0.06628892644288663,jbd_block,0.08532930317735589,203,1.3731987886420567,0.0004003519540453095
signed_permutation,1.3708883869356054,0.023290769898674533,4,0.025117892317217953,diagonal,0.00119485512474816,0.0,oracle_diagonal,0.0,203,1.3960062792528234,0.0
signed_permutation,1.3708883869356054,0.001735540634270745,10,0.002466707469960734,full,0.0011948551247481602,0.0,provisional_full,0.0,203,1.3733550944055661,0.0
haar,1.3708883869356054,0.0016108533399692684,6,0.0022232921873698327,block,0.0011948551247481923,0.0,oracle_block,0.0,203,1.3731116791229752,3.162613767120737e-31
haar,1.3708883869356054,0.003942061714873085,6,0.005175615637123686,block,0.05294888425200067,0.6157440152856098,permutation_block,0.7967785698116396,203,1.3760640025727289,0.05458767370091647
haar,1.3708883869356059,0.001628513670656507,6,0.002310401706451483,block,0.0009135473478133743,0.06628892644288999,jbd_block,0.08532930317734855,203,1.3731987886420574,0.0004003519540452556
haar,1.3708883869356054,0.023290769898674565,4,0.02511789231721803,diagonal,0.0011948551247481923,0.0,oracle_diagonal,0.0,203,1.3960062792528234,3.162613767120737e-31
haar,1.3708883869356054,0.001735540634270678,10,0.0024667074699607247,full,0.05294888425200067,0.6157440152856098,provisional_full,0.7967785698116396,203,1.373355094405566,0.05458767370091647
signed_permutation,1.362384653225507,0.0010188351334951625,6,0.001505237449484758,block,0.0016998759003095433,0.0,oracle_block,0.0,204,1.363889890674992,0.0
signed_permutation,1.362384653225507,0.0010188351334951625,6,0.001505237449484758,block,0.0016998759003095433,0.0,permutation_block,0.0,204,1.363889890674992,0.0
signed_permutation,1.362384653225507,0.0010262473306414546,6,0.0015542221559426497,block,0.0016526108857242126,0.02759858757763838,jbd_block,0.035863704501653555,204,1.3639388753814499,7.114215716058086e-05
signed_permutation,1.362384653225507,0.0234695615649088,4,0.024858608517269502,diagonal,0.0016998759003095433,0.0,oracle_diagonal,0.0,204,1.3872432617427766,0.0
signed_permutation,1.362384653225507,0.0011863532676434064,10,0.001560878743007312,full,0.44792272255301613,1.0,provisional_full,1.0,204,1.3639455319685143,0.436194561568448
haar,1.362384653225507,0.0010188351334952039,6,0.0015052374494849826,block,0.0016998759003096027,2.5809568279517847e-08,oracle_block,0.0,204,1.363889890674992,1.3221940719936458e-30
haar,1.362384653225507,0.013259886904876294,6,0.014151092284321976,block,0.24717704122174314,0.895516497027621,permutation_block,0.9383343027871626,204,1.376535745509829,0.24612817309724236
haar,1.362384653225507,0.0010262473306414579,6,0.001554222155942874,block,0.0016526108857242323,0.027598587577662516,jbd_block,0.03586370450165423,204,1.3639388753814499,7.114215716058335e-05
haar,1.362384653225507,0.023469561564908804,4,0.024858608517269544,diagonal,0.0016998759003096027,2.5809568279517847e-08,oracle_diagonal,0.0,204,1.3872432617427763,1.3221940719936458e-30
haar,1.362384653225507,0.0011863532676432951,10,0.0015608787430076024,full,0.24717704122174314,0.895516497027621,provisional_full,0.9383343027871626,204,1.3639455319685143,0.24612817309724236
