arm,bayes_nll,conditional_w2_squared,covariance_head_outputs,excess_nll,family,heldout_contrast_loss,maximum_principal_sine,method,projector_error,seed,test_nll,true_crossblock_leakage
haar,1.3589027615563023,0.0014047965934607808,6,0.002693571636607162,block,0.0030739167454470547,1.4901161193847656e-08,oracle_block,0.0,113,1.3615963331929095,2.9909650250711248e-31
haar,1.3589027615563023,0.021832916853370375,6,0.025462898977693393,block,0.38455905116993805,0.8736428922396097,permutation_block,0.9516683752938643,113,1.3843656605339956,0.40214036770892064
haar,1.3589027615563023,0.0014619881940229676,6,0.0026822279068158196,block,0.002699762541853952,0.1159770907393854,jbd_block,0.14235053054786329,113,1.361584989463118,0.0014575198278819726
haar,1.3589027615563023,0.022998227965865734,4,0.026306922648764997,diagonal,0.0030739167454470547,1.4901161193847656e-08,oracle_diagonal,0.0,113,1.3852096842050674,2.9909650250711248e-31
haar,1.3589027615563023,0.0017776433329921666,10,0.002977622770282639,full,0.5448988062936476,0.715815804631242,provisional_full,0.7457538095824398,113,1.3618803843265848,0.5389991268727147
signed_permutation,1.3609324020187483,0.001529685048607067,6,0.003233939862099672,block,0.008999250779967122,0.0,oracle_block,0.0,114,1.3641663418808483,0.0
signed_permutation,1.3609324020187483,0.0015296850486070655,6,0.0032339398620996698,block,0.008999250779967122,0.0,permutation_block,0.0,114,1.3641663418808483,0.0
signed_permutation,1.3609324020187483,0.0016305754330973121,6,0.003406538649278203,block,0.007373869260307072,0.05364917912885681,jbd_block,0.05364927228094502,114,1.3643389406680264,0.0016071650982485421
signed_permutation,1.3609324020187483,0.02291694779503794,4,0.023297471578524694,diagonal,0.008999250779967122,0.0,oracle_diagonal,0.0,114,1.3842298735972731,0.0
signed_permutation,1.3609324020187483,0.0023001797750519704,10,0.004181717364467918,full,0.4425969710335215,1.0,provisional_full,1.0,114,1.3651141193832164,0.4364197468523188
haar,1.3609324020187483,0.0015296850486071342,6,0.0032339398620998936,block,0.008999250779967258,0.0,oracle_block,0.0,114,1.364166341880848,9.096745248756398e-32
haar,1.3609324020187483,0.016427028360529405,6,0.019690496918266385,block,0.291802400851602,0.6078218330599819,permutation_block,0.6086416867794304,114,1.3806228989370146,0.2907116509367024
haar,1.3609324020187483,0.001630575433097337,6,0.0034065386492784407,block,0.007373869260307255,0.053649179128859914,jbd_block,0.05364927228094497,114,1.3643389406680266,0.0016071650982485198
haar,1.3609324020187483,0.022916947795037963,4,0.023297471578524704,diagonal,0.008999250779967258,0.0,oracle_diagonal,0.0,114,1.384229873597273,9.096745248756398e-32
haar,1.3609324020187483,0.002300179775051957,10,0.004181717364468149,full,0.291802400851602,0.6078218330599819,provisional_full,0.6086416867794304,114,1.3651141193832164,0.2907116509367024
signed_permutation,1.356082984797184,0.002014507462080352,6,0.0025915138899068268,block,0.005012681857463345,0.0,oracle_block,0.0,115,1.358674498687091,0.0
signed_permutation,1.356082984797184,0.0020145074620803484,6,0.002591513889906828,block,0.005012681857463345,0.0,permutation_block,0.0,115,1.358674498687091,0.0
signed_permutation,1.3560829847971838,0.002036956200578241,6,0.0025747041164950863,block,0.0047314269081782205,0.04034626352225301,jbd_block,0.04912716265060954,115,1.358657688913679,0.0003267100080934368
signed_permutation,1.356082984797184,0.024174938233498117,4,0.026614738243762447,diagonal,0.005012681857463345,0.0,oracle_diagonal,0.0,115,1.3826977230409465,0.0
signed_permutation,1.356082984797184,0.0025044055087300216,10,0.003340141813329133,full,0.453014151926024,1.0,provisional_full,1.0,115,1.3594231266105132,0.43540494217054715
haar,1.3560829847971845,0.0020145074620804213,6,0.0025915138899068623,block,0.005012681857463303,0.0,oracle_block,0.0,115,1.3586744986870913,2.9100973682134257e-30
haar,1.3560829847971843,0.012985875632396919,6,0.014660271720039229,block,0.2075419666741118,0.44467137077938734,permutation_block,0.4715322444003645,115,1.3707432565172235,0.22307786891938142
haar,1.3560829847971845,0.002036956200578252,6,0.0025747041164951205,block,0.004731426908178222,0.04034626352224476,jbd_block,0.04912716265060658,115,1.3586576889136794,0.0003267100080934266
haar,1.3560829847971845,0.024174938233498162,4,0.026614738243762422,diagonal,0.005012681857463303,0.0,oracle_diagonal,0.0,115,1.382697723040947,2.9100973682134257e-30
haar,1.3560829847971843,0.0025044055087299713,10,0.0033401418133291905,full,0.2075419666741118,0.44467137077938734,provisional_full,0.4715322444003645,115,1.3594231266105135,0.22307786891938142
signed_permutation,1.36570793926965,0.0015080578508547865,6,0.0019049865248255905,block,0.0032134539208633632,0.0,oracle_block,0.0,116,1.3676129257944758,0.0
signed_permutation,1.36570793926965,0.0015080578508547859,6,0.0019049865248255923,block,0.0032134539208633637,0.0,permutation_block,0.0,116,1.3676129257944758,0.0
signed_permutation,1.36570793926965,0.0015628736238291502,6,0.0020111912477560143,block,0.0020201124211566166,0.09543250079379484,jbd_block,0.10411221306629068,116,1.3677191305174063,0.001644070358552836
signed_permutation,1.36570793926965,0.02351349095994035,4,0.02651961185100771,diagonal,0.0032134539208633632,0.0,oracle_diagonal,0.0,116,1.392227551120658,0.0
signed_permutation,1.36570793926965,0.0021964958004204254,10,0.003060571712892305,full,0.0032134539208633637,0.0,provisional_full,0.0,116,1.3687685109825425,0.0
haar,1.36570793926965,0.00150805785085478,6,0.0019049865248254787,block,0.003213453920863646,2.1073424255447017e-08,oracle_block,0.0,116,1.3676129257944756,2.0002393276652843e-30
haar,1.36570793926965,0.01890124941937607,6,0.021965117734687074,block,0.33399104440763167,0.8329300695650775,permutation_block,0.8349713869061371,116,1.3876730570043372,0.34284145975208125
haar,1.36570793926965,0.0015628736238291288,6,0.00201119124775592,block,0.002020112421157151,0.09543250079379484,jbd_block,0.10411221306629638,116,1.3677191305174061,0.0016440703585529112
haar,1.36570793926965,0.02351349095994034,4,0.026519611851007634,diagonal,0.003213453920863646,2.1073424255447017e-08,oracle_diagonal,0.0,116,1.3922275511206579,2.0002393276652843e-30
haar,1.36570793926965,0.0021964958004204085,10,0.0030605717128921214,full,0.39430849419937086,0.7530649258241718,provisional_full,0.7716077303907377,116,1.3687685109825423,0.4025704667373485
signed_permutation,1.3673430902076442,0.0018660887287595415,6,0.003041400952698685,block,0.004593857970761995,0.0,oracle_block,0.0,117,1.370384491160343,0.0
signed_permutation,1.3673430902076442,0.0018660887287595372,6,0.003041400952698686,block,0.004593857970761995,0.0,permutation_block,0.0,117,1.370384491160343,0.0
signed_permutation,1.3673430902076442,0.001888859052542287,6,0.0030612892352913984,block,0.00418170827988479,0.022450803810739193,jbd_block,0.022547228246652503,117,1.370404379442936,0.00035237199858757415
signed_permutation,1.3673430902076442,0.023579329555780817,4,0.02625884060052847,diagonal,0.004593857970761995,0.0,oracle_diagonal,0.0,117,1.3936019308081726,0.0
signed_permutation,1.3673430902076442,0.0025280101098470497,10,0.0045062983418578005,full,0.4141533108163759,1.0,provisional_full,1.0,117,1.3718493885495022,0.4364401021335796
haar,1.3673430902076447,0.0018660887287595919,6,0.003041400952698841,block,0.00459385797076228,0.0,oracle_block,0.0,117,1.3703844911603436,1.0880188672084921e-30
haar,1.3673430902076442,0.006639278215793768,6,0.009132735407602954,block,0.11186298841807117,0.6200938064115893,permutation_block,0.7651472234589839,117,1.3764758256152472,0.10068140109095555
haar,1.3673430902076442,0.0018888590525423141,6,0.003061289235291562,block,0.004181708279885093,0.022450803810749084,jbd_block,0.022547228246648506,117,1.370404379442936,0.00035237199858755214
haar,1.3673430902076447,0.02357932955578086,4,0.026258840600528473,diagonal,0.00459385797076228,0.0,oracle_diagonal,0.0,117,1.393601930808173,1.0880188672084921e-30
haar,1.3673430902076442,0.0025280101098469894,10,0.004506298341857935,full,0.11186298841807117,0.6200938064115893,provisional_full,0.7651472234589839,117,1.3718493885495024,0.10068140109095555
signed_permutation,1.3640069000426296,0.0018264154587189561,6,0.0032839917589923186,block,0.006617457182771299,0.0,oracle_block,0.0,118,1.3672908918016222,0.0
signed_permutation,1.36400690004263,0.0018264154587189516,6,0.003283991758992318,block,0.006617457182771297,0.0,permutation_block,0.0,118,1.3672908918016222,0.0
signed_permutation,1.36400690004263,0.001846344710892418,6,0.0033846794081777826,block,0.006614035462346567,0.04233085416572755,jbd_block,0.05394734880318077,118,1.3673915794508076,0.00024658650495791763
signed_permutation,1.3640069000426296,0.023474017356864888,4,0.028117883711309088,diagonal,0.006617457182771299,0.0,oracle_diagonal,0.0,118,1.392124783753939,0.0
signed_permutation,1.36400690004263,0.0024642013140160875,10,0.00519150794381038,full,0.006617457182771297,0.0,provisional_full,0.0,118,1.36919840798644,0.0
haar,1.3640069000426303,0.001826415458718952,6,0.003283991758992302,block,0.00661745718277103,1.4901161193847656e-08,oracle_block,0.0,118,1.3672908918016224,3.287852207345503e-31
haar,1.3640069000426303,0.022752006901032445,6,0.027718580276663338,block,0.4155403635202158,0.7704458469387253,permutation_block,0.9171405321570694,118,1.391725480319293,0.40967922911680377
haar,1.3640069000426303,0.0018463447108923896,6,0.0033846794081777514,block,0.006614035462346429,0.042330854165714436,jbd_block,0.053947348803176774,118,1.367391579450808,0.0002465865049579112
haar,1.3640069000426303,0.02347401735686489,4,0.02811788371130912,diagonal,0.00661745718277103,1.4901161193847656e-08,oracle_diagonal,0.0,118,1.392124783753939,3.287852207345503e-31
haar,1.3640069000426303,0.00246420131401604,10,0.005191507943810358,full,0.5396330304438484,0.9858527523287894,provisional_full,0.9863530596504207,118,1.3691984079864403,0.572055487453141
signed_permutation,1.3638762190781855,0.0012368160699097643,6,0.0028728091154220916,block,0.010098127645055747,0.0,oracle_block,0.0,119,1.3667490281936074,0.0
signed_permutation,1.3638762190781855,0.0012368160699097657,6,0.002872809115422091,block,0.010098127645055747,0.0,permutation_block,0.0,119,1.3667490281936074,0.0
signed_permutation,1.3638762190781857,0.0013106656891758188,6,0.0029882761897787546,block,0.009274861934828304,0.041208527082846065,jbd_block,0.04604620153295731,119,1.3668644952679643,0.0011909222729147022
signed_permutation,1.3638762190781855,0.023291619677177272,4,0.025924384779010354,diagonal,0.010098127645055747,0.0,oracle_diagonal,0.0,119,1.3898006038571957,0.0
signed_permutation,1.3638762190781855,0.0020329971589830445,10,0.004621575899088151,full,0.44761585907381435,1.0,provisional_full,1.0,119,1.3684977949772739,0.43500184653381097
haar,1.3638762190781855,0.0012368160699097893,6,0.0028728091154221454,block,0.010098127645055709,1.4901161193847656e-08,oracle_block,0.0,119,1.3667490281936074,5.03107167764507e-31
haar,1.3638762190781855,0.024807347224147472,6,0.02843444943580701,block,0.4363659402354442,0.9995830973369729,permutation_block,0.9996160858291331,119,1.3923106685139923,0.45551099886928514
haar,1.3638762190781855,0.001310665689175815,6,0.0029882761897788647,block,0.009274861934828368,0.04120852708285819,jbd_block,0.04604620153297656,119,1.3668644952679643,0.0011909222729148004
haar,1.3638762190781855,0.023291619677177293,4,0.02592438477901039,diagonal,0.010098127645055709,1.4901161193847656e-08,oracle_diagonal,0.0,119,1.3898006038571962,5.03107167764507e-31
haar,1.3638762190781855,0.002032997158982976,10,0.004621575899088235,full,0.4363659402354442,0.9995830973369729,provisional_full,0.9996160858291331,119,1.3684977949772739,0.45551099886928514
signed_permutation,1.370598089228065,0.0020998893085802783,6,0.002990430184465305,block,0.004214069135286823,0.0,oracle_block,0.0,120,1.3735885194125304,0.0
signed_permutation,1.370598089228065,0.002099889308580274,6,0.002990430184465307,block,0.004214069135286823,0.0,permutation_block,0.0,120,1.3735885194125304,0.0
signed_permutation,1.3705980892280654,0.002117316146175832,6,0.0030369431301322638,block,0.00386772740137345,0.02629866877811839,jbd_block,0.02658022968632303,120,1.3736350323581974,0.00029022370450151533
signed_permutation,1.370598089228065,0.023597569392072977,4,0.027174234895631765,diagonal,0.004214069135286823,0.0,oracle_diagonal,0.0,120,1.397772324123697,0.0
signed_permutation,1.370598089228065,0.002640932101156461,10,0.004306635217669789,full,0.4317683171319593,1.0,provisional_full,1.0,120,1.3749047244457349,0.4368109876117501
haar,1.370598089228065,0.0020998893085803208,6,0.0029904301844652674,block,0.004214069135286678,0.0,oracle_block,0.0,120,1.3735885194125304,5.69029284157663e-31
haar,1.370598089228065,0.02253376546483299,6,0.023249634314571204,block,0.40070188853302824,0.7507395261023487,permutation_block,0.7578400650587976,120,1.3938477235426363,0.405445361498425
haar,1.3705980892280654,0.0021173161461758745,6,0.00303694313013221,block,0.003867727401373332,0.026298668778105726,jbd_block,0.02658022968631822,120,1.3736350323581978,0.00029022370450150297
haar,1.370598089228065,0.023597569392073015,4,0.027174234895631807,diagonal,0.004214069135286678,0.0,oracle_diagonal,0.0,120,1.397772324123697,5.69029284157663e-31
haar,1.370598089228065,0.0026409321011564256,10,0.00430663521766972,full,0.5367528128646165,0.7931746816273444,provisional_full,0.8457970624949473,120,1.3749047244457349,0.5211355483973803
signed_permutation,1.359384270483686,0.0019216085618504275,6,0.0035152346985530846,block,0.00649843630090991,0.0,oracle_block,0.0,121,1.3628995051822392,0.0
signed_permutation,1.359384270483686,0.0019216085618504245,6,0.003515234698553086,block,0.00649843630090991,0.0,permutation_block,0.0,121,1.3628995051822392,0.0
signed_permutation,1.359384270483686,0.0019303698381679599,6,0.0035381866797760467,block,0.006367166211243016,0.01089915999430328,jbd_block,0.011554515757185487,121,1.362922457163462,0.00017069283605502584
signed_permutation,1.359384270483686,0.023763854408003812,4,0.02851603172423877,diagonal,0.00649843630090991,0.0,oracle_diagonal,0.0,121,1.387900302207925,0.0
signed_permutation,1.359384270483686,0.002573670415102062,10,0.00429581188487114,full,0.4383322503573494,1.0,provisional_full,1.0,121,1.363680082368557,0.4369106513453092
haar,1.359384270483686,0.0019216085618504698,6,0.0035152346985531623,block,0.0064984363009095505,0.0,oracle_block,0.0,121,1.3628995051822395,7.716063928226727e-31
haar,1.359384270483686,0.021036378587929363,6,0.026036850042728994,block,0.3857706647600043,0.9312921441369438,permutation_block,0.9630245197784162,121,1.385421120526415,0.38042570893747174
haar,1.359384270483686,0.0019303698381679373,6,0.0035381866797761143,block,0.0063671662112426445,0.010899159994282908,jbd_block,0.011554515757186887,121,1.362922457163462,0.00017069283605502806
haar,1.359384270483686,0.02376385440800387,4,0.028516031724238812,diagonal,0.0064984363009095505,0.0,oracle_diagonal,0.0,121,1.387900302207925,7.716063928226727e-31
haar,1.359384270483686,0.0025736704151019976,10,0.00429581188487133,full,0.5080996269786501,0.8541078383646058,provisional_full,0.8680229149549621,121,1.3636800823685575,0.49500605948010307
signed_permutation,1.361075899974861,0.0013469818919872672,6,0.0026536348706582787,block,0.0039133815046526865,0.0,oracle_block,0.0,122,1.363729534845519,0.0
signed_permutation,1.361075899974861,0.0013469818919872657,6,0.0026536348706582813,block,0.0039133815046526865,0.0,permutation_block,0.0,122,1.363729534845519,0.0
signed_permutation,1.361075899974861,0.0013443316581885076,6,0.0026568946496709684,block,0.003943027776658984,0.02399155956042386,jbd_block,0.02973049246648872,122,1.363732794624532,5.890494438819214e-05
signed_permutation,1.361075899974861,0.02351230083374383,4,0.02587409753239933,diagonal,0.0039133815046526865,0.0,oracle_diagonal,0.0,122,1.3869499975072601,0.0
signed_permutation,1.361075899974861,0.0018718069227954244,10,0.003654453076577095,full,0.43650607302753985,1.0,provisional_full,1.0,122,1.3647303530514379,0.439284385462175
haar,1.3610758999748604,0.0013469818919872748,6,0.002653634870658313,block,0.003913381504652715,2.1073424255447017e-08,oracle_block,0.0,122,1.363729534845519,8.461204316694703e-31
haar,1.3610758999748604,0.01164357926609146,6,0.013814079000036882,block,0.20412929681816483,0.644311993101853,permutation_block,0.6489209700994653,122,1.3748899789748976,0.20683814253030572
haar,1.361075899974861,0.001344331658188456,6,0.0026568946496710105,block,0.003943027776658984,0.023991559560428484,jbd_block,0.029730492466483745,122,1.363732794624532,5.890494438818063e-05
haar,1.3610758999748604,0.023512300833743834,4,0.025874097532399352,diagonal,0.003913381504652715,2.1073424255447017e-08,oracle_diagonal,0.0,122,1.38694999750726,8.461204316694703e-31
haar,1.3610758999748604,0.0018718069227953418,10,0.0036544530765771233,full,0.20412929681816483,0.644311993101853,provisional_full,0.6489209700994653,122,1.3647303530514379,0.20683814253030572
signed_permutation,1.362220688638275,0.0018067303408586355,6,0.002783771691188113,block,0.0031097120664867746,0.0,oracle_block,0.0,123,1.365004460329463,0.0
signed_permutation,1.362220688638275,0.0018067303408586326,6,0.0027837716911881145,block,0.0031097120664867746,0.0,permutation_block,0.0,123,1.365004460329463,0.0
signed_permutation,1.362220688638275,0.0018487128773516648,6,0.0026880593677610478,block,0.002119493529199302,0.026323317029868266,jbd_block,0.02717923784687502,123,1.3649087480060362,0.0010545147667590429
signed_permutation,1.362220688638275,0.023388052695280277,4,0.024792300668998686,diagonal,0.0031097120664867746,0.0,oracle_diagonal,0.0,123,1.3870129893072738,0.0
signed_permutation,1.362220688638275,0.0024145409471942737,10,0.005120907438393342,full,0.4503133757523618,1.0,provisional_full,1.0,123,1.3673415960766684,0.43388529079188404
haar,1.362220688638275,0.0018067303408586311,6,0.0027837716911880417,block,0.003109712066486773,1.4901161193847656e-08,oracle_block,0.0,123,1.3650044603294629,1.4785479400655167e-30
haar,1.362220688638275,0.019404614074206697,6,0.021612812901772614,block,0.37483982429183,0.7373266257421776,permutation_block,0.7934855405059864,123,1.3838335015400476,0.3494203297102295
haar,1.362220688638275,0.0018487128773516507,6,0.0026880593677610035,block,0.0021194935291992873,0.026323317029893573,jbd_block,0.027179237846873355,123,1.364908748006036,0.0010545147667590407
haar,1.362220688638275,0.02338805269528026,4,0.024792300668998644,diagonal,0.003109712066486773,1.4901161193847656e-08,oracle_diagonal,0.0,123,1.3870129893072736,1.4785479400655167e-30
haar,1.362220688638275,0.0024145409471942043,10,0.005120907438393475,full,0.37483982429183,0.7373266257421776,provisional_full,0.7934855405059864,123,1.3673415960766684,0.3494203297102295
signed_permutation,1.363249736575723,0.0012865938764225664,6,0.0022932093302866887,block,0.0037059464632876946,0.0,oracle_block,0.0,124,1.3655429459060096,0.0
signed_permutation,1.363249736575723,0.001286593876422564,6,0.0022932093302866913,block,0.0037059464632876946,0.0,permutation_block,0.0,124,1.3655429459060096,0.0
signed_permutation,1.3632497365757235,0.0013551985988996145,6,0.0022041751209819836,block,0.002664548110752452,0.05931983969500082,jbd_block,0.0633633029121385,124,1.3654539116967055,0.0009924859854950866
