kl,method,regime,sample_size,seed,study,unit
0.0016835623659910842,full_latent_pooled,exact_sharing,4,50026,variance_estimation,26
1.4882738583595692,qalt_pooled,alternating_variances,4,50026,variance_estimation,26
3.6110843079986923,full_latent_coordinatewise,alternating_variances,4,50026,variance_estimation,26
1.4882738583595692,full_latent_pooled,alternating_variances,4,50026,variance_estimation,26
0.21869202814232258,qalt_pooled,exact_sharing,4,50027,variance_estimation,27
0.9507893044606017,full_latent_coordinatewise,exact_sharing,4,50027,variance_estimation,27
0.21869202814232258,full_latent_pooled,exact_sharing,4,50027,variance_estimation,27
1.924592381329933,qalt_pooled,alternating_variances,4,50027,variance_estimation,27
3.275397893936867,full_latent_coordinatewise,alternating_variances,4,50027,variance_estimation,27
1.924592381329933,full_latent_pooled,alternating_variances,4,50027,variance_estimation,27
0.04027627355116567,qalt_pooled,exact_sharing,4,50028,variance_estimation,28
2.897500182146468,full_latent_coordinatewise,exact_sharing,4,50028,variance_estimation,28
0.04027627355116567,full_latent_pooled,exact_sharing,4,50028,variance_estimation,28
1.3504457471039597,qalt_pooled,alternating_variances,4,50028,variance_estimation,28
1.114471636459411,full_latent_coordinatewise,alternating_variances,4,50028,variance_estimation,28
1.3504457471039597,full_latent_pooled,alternating_variances,4,50028,variance_estimation,28
0.048353125506175876,qalt_pooled,exact_sharing,4,50029,variance_estimation,29
1.8900113099086533,full_latent_coordinatewise,exact_sharing,4,50029,variance_estimation,29
0.048353125506175876,full_latent_pooled,exact_sharing,4,50029,variance_estimation,29
1.3639649061201295,qalt_pooled,alternating_variances,4,50029,variance_estimation,29
9.126170463441705,full_latent_coordinatewise,alternating_variances,4,50029,variance_estimation,29
1.3639649061201295,full_latent_pooled,alternating_variances,4,50029,variance_estimation,29
0.01751659452307358,qalt_pooled,exact_sharing,4,50030,variance_estimation,30
2.622361998610722,full_latent_coordinatewise,exact_sharing,4,50030,variance_estimation,30
0.01751659452307358,full_latent_pooled,exact_sharing,4,50030,variance_estimation,30
1.4065599327297502,qalt_pooled,alternating_variances,4,50030,variance_estimation,30
2.2817448478753297,full_latent_coordinatewise,alternating_variances,4,50030,variance_estimation,30
1.4065599327297502,full_latent_pooled,alternating_variances,4,50030,variance_estimation,30
0.00023014525393924914,qalt_pooled,exact_sharing,4,50031,variance_estimation,31
3.6259152847339338,full_latent_coordinatewise,exact_sharing,4,50031,variance_estimation,31
0.00023014525393924914,full_latent_pooled,exact_sharing,4,50031,variance_estimation,31
1.4112935986206547,qalt_pooled,alternating_variances,4,50031,variance_estimation,31
1.9324798530470293,full_latent_coordinatewise,alternating_variances,4,50031,variance_estimation,31
1.4112935986206547,full_latent_pooled,alternating_variances,4,50031,variance_estimation,31
0.04786193707146402,qalt_pooled,exact_sharing,4,50032,variance_estimation,32
7.1345799188718955,full_latent_coordinatewise,exact_sharing,4,50032,variance_estimation,32
0.04786193707146402,full_latent_pooled,exact_sharing,4,50032,variance_estimation,32
1.6173454699211445,qalt_pooled,alternating_variances,4,50032,variance_estimation,32
4.35738027715705,full_latent_coordinatewise,alternating_variances,4,50032,variance_estimation,32
