arm,bayes_nll,conditional_w2_squared,covariance_head_outputs,excess_nll,family,heldout_contrast_loss,maximum_principal_sine,method,projector_error,seed,test_nll,true_crossblock_leakage
signed_permutation,1.3648115030331556,0.0017963369469042947,6,0.00335824955636508,block,0.0029423501378916133,0.0,permutation_block,0.0,2,1.3681697525895207,0.0
signed_permutation,1.3648115030331553,0.001854987077059239,6,0.003432275640650028,block,0.002065351594279194,0.07003100291357171,jbd_block,0.07432460288658341,2,1.3682437786738053,0.0009837865801334827
signed_permutation,1.3648115030331556,0.02353307821809313,4,0.027587171188125082,diagonal,0.0029423501378916133,0.0,oracle_diagonal,0.0,2,1.3923986742212806,0.0
signed_permutation,1.3648115030331556,0.00228303204554704,10,0.004548019416847114,full,0.4541920628684402,1.0,provisional_full,1.0,2,1.3693595224500026,0.4352411283193743
haar,1.3648115030331556,0.0017963369469043155,6,0.0033582495563650692,block,0.002942350137891489,2.1073424255447017e-08,oracle_block,0.0,2,1.3681697525895207,2.8514842871039367e-31
haar,1.3648115030331556,0.01876430358548585,6,0.022051818538137966,block,0.3281515347979804,0.752875033711259,permutation_block,0.7846980050718153,2,1.3868633215712936,0.3389457984629191
haar,1.3648115030331553,0.0018549870770592305,6,0.0034322756406500138,block,0.002065351594279027,0.07003100291357488,jbd_block,0.07432460288658342,2,1.3682437786738055,0.0009837865801334993
haar,1.3648115030331556,0.023533078218093147,4,0.027587171188125162,diagonal,0.002942350137891489,2.1073424255447017e-08,oracle_diagonal,0.0,2,1.3923986742212806,2.8514842871039367e-31
haar,1.3648115030331556,0.002283032045546979,10,0.0045480194168470755,full,0.3281515347979804,0.752875033711259,provisional_full,0.7846980050718153,2,1.3693595224500026,0.3389457984629191
signed_permutation,1.3651789480235204,0.0019149783712629229,6,0.0032393313852609306,block,0.002690411858884467,0.0,oracle_block,0.0,3,1.3684182794087811,0.0
signed_permutation,1.3651789480235201,0.0019149783712629257,6,0.0032393313852609297,block,0.002690411858884467,0.0,permutation_block,0.0,3,1.3684182794087811,0.0
signed_permutation,1.3651789480235206,0.0019458666112161212,6,0.003273218995968918,block,0.002257732584839008,0.05504580208800341,jbd_block,0.06625740164379518,3,1.3684521670194896,0.00041445131929826635
signed_permutation,1.3651789480235204,0.023398342092415887,4,0.0285762853324263,diagonal,0.002690411858884467,0.0,oracle_diagonal,0.0,3,1.3937552333559469,0.0
signed_permutation,1.3651789480235204,0.0022773263528395554,10,0.0037294200586863767,full,0.43045080201796126,1.0,provisional_full,1.0,3,1.3689083680822067,0.4351652447682086
haar,1.3651789480235204,0.0019149783712628958,6,0.0032393313852609558,block,0.0026904118588846285,1.4901161193847656e-08,oracle_block,0.0,3,1.3684182794087816,1.1369058740903709e-31
haar,1.3651789480235201,0.01659044009066788,6,0.020568670569980286,block,0.30202013321320936,0.5521594952607641,permutation_block,0.7616100113133304,3,1.3857476185935007,0.30637045137469765
haar,1.3651789480235201,0.0019458666112161524,6,0.0032732189959689575,block,0.0022577325848391013,0.05504580208801551,jbd_block,0.06625740164380794,3,1.3684521670194896,0.0004144513192983414
haar,1.3651789480235204,0.02339834209241584,4,0.028576285332426322,diagonal,0.0026904118588846285,1.4901161193847656e-08,oracle_diagonal,0.0,3,1.3937552333559469,1.1369058740903709e-31
haar,1.3651789480235204,0.0022773263528394648,10,0.003729420058686406,full,0.42933335824109603,0.8377846349213642,provisional_full,0.9852702331512845,3,1.3689083680822067,0.4173913207726236
signed_permutation,1.365445248259344,0.0015156192480076719,6,0.0025223749458715304,block,0.0037398637561059213,0.0,oracle_block,0.0,4,1.3679676232052156,0.0
signed_permutation,1.365445248259344,0.0015156192480076719,6,0.0025223749458715304,block,0.0037398637561059213,0.0,permutation_block,0.0,4,1.3679676232052156,0.0
signed_permutation,1.365445248259344,0.0015597880197882627,6,0.002462299302294358,block,0.003470902434842008,0.06567160365196081,jbd_block,0.08073130480889439,4,1.3679075475616382,0.0005151724257933627
signed_permutation,1.365445248259344,0.02305347296151693,4,0.026414266696100478,diagonal,0.0037398637561059213,0.0,oracle_diagonal,0.0,4,1.3918595149554445,0.0
signed_permutation,1.365445248259344,0.0022119932772014855,10,0.003937497425199318,full,0.45027804375500974,1.0,provisional_full,1.0,4,1.3693827456845433,0.43804251739829636
haar,1.365445248259344,0.0015156192480076693,6,0.0025223749458716115,block,0.003739863756106091,1.4901161193847656e-08,oracle_block,0.0,4,1.3679676232052156,9.131520457689921e-32
haar,1.365445248259344,0.007191727305478564,6,0.007287334773091602,block,0.11989303734062004,0.5214171499023815,permutation_block,0.529126123500181,4,1.3727325830324357,0.1176757309616142
haar,1.365445248259344,0.001559788019788264,6,0.0024622993022944462,block,0.003470902434842224,0.06567160365195575,jbd_block,0.08073130480889518,4,1.3679075475616382,0.0005151724257933745
haar,1.365445248259344,0.02305347296151695,4,0.026414266696100492,diagonal,0.003739863756106091,1.4901161193847656e-08,oracle_diagonal,0.0,4,1.3918595149554445,9.131520457689921e-32
haar,1.365445248259344,0.002211993277201408,10,0.003937497425199333,full,0.11989303734062004,0.5214171499023815,provisional_full,0.529126123500181,4,1.3693827456845433,0.1176757309616142
