arm,bayes_nll,conditional_w2_squared,covariance_head_outputs,excess_nll,family,heldout_contrast_loss,maximum_principal_sine,method,projector_error,seed,test_nll,true_crossblock_leakage
signed_permutation,1.3648259406632512,0.0016111605006111516,6,0.002956777542547181,block,0.01333836499617832,0.0,oracle_block,0.0,500,1.3677827182057987,0.0
signed_permutation,1.3648259406632512,0.001611160500611153,6,0.0029567775425471815,block,0.01333836499617832,0.0,permutation_block,0.0,500,1.3677827182057987,0.0
signed_permutation,1.3648259406632515,0.002053811741524391,6,0.003484240269553913,block,0.012165056790721943,0.3043971821127294,jbd_block,0.42333743652125944,500,1.3683101809328055,0.007204170701525563
signed_permutation,1.3648259406632512,0.023738939933721087,4,0.02821568428281536,diagonal,0.01333836499617832,0.0,oracle_diagonal,0.0,500,1.3930416249460669,0.0
signed_permutation,1.3648259406632512,0.0022941563552041334,10,0.0050050041739689135,full,0.3545361992982771,1.0,provisional_full,1.0,500,1.3698309448372203,0.4340174267303331
haar,1.364825940663251,0.0016111605006111649,6,0.0029567775425470297,block,0.013338364996178357,2.5809568279517847e-08,oracle_block,0.0,500,1.3677827182057982,2.5891009738660703e-30
haar,1.3648259406632512,0.013847343771407504,6,0.017802393515963664,block,0.20073025954643836,0.7221545308030769,permutation_block,0.7223192578490661,500,1.3826283341792147,0.24135854704005222
haar,1.364825940663251,0.002053811741524404,6,0.003484240269553884,block,0.012165056790721968,0.30439718211273487,jbd_block,0.423337436521264,500,1.368310180932805,0.007204170701525691
haar,1.364825940663251,0.0237389399337211,4,0.028215684282815245,diagonal,0.013338364996178357,2.5809568279517847e-08,oracle_diagonal,0.0,500,1.3930416249460664,2.5891009738660703e-30
haar,1.3648259406632512,0.0022941563552040956,10,0.0050050041739690635,full,0.4353874592189046,0.9279436389564679,provisional_full,0.9308361241713393,500,1.3698309448372201,0.47293090706550245
signed_permutation,1.357771553651201,0.0019662361246979426,6,0.0021618922219471324,block,0.020050897922941666,0.0,oracle_block,0.0,501,1.3599334458731482,0.0
signed_permutation,1.357771553651201,0.00196623612469795,6,0.0021618922219471333,block,0.020050897922941666,0.0,permutation_block,0.0,501,1.3599334458731482,0.0
signed_permutation,1.357771553651201,0.0020131541182180144,6,0.002259142767284694,block,0.02157332392270917,0.0329176320507531,jbd_block,0.033023699398813465,501,1.3600306964184856,0.0009570199227247336
signed_permutation,1.357771553651201,0.023640649957056403,4,0.02512734995452275,diagonal,0.020050897922941666,0.0,oracle_diagonal,0.0,501,1.382898903605724,0.0
signed_permutation,1.357771553651201,0.0025537050102608337,10,0.0039012555474526324,full,0.41928379671236454,1.0,provisional_full,1.0,501,1.3616728091986539,0.4378540379909201
haar,1.3577715536512014,0.0019662361246979595,6,0.00216189222194708,block,0.020050897922941624,0.0,oracle_block,0.0,501,1.3599334458731482,2.8766136402016572e-30
haar,1.357771553651201,0.022491469642727722,6,0.02604908537695427,block,0.42714149631662496,0.9250495809481069,permutation_block,0.925354212842577,501,1.3838206390281556,0.408839483424217
haar,1.357771553651201,0.002013154118218036,6,0.0022591427672846217,block,0.021573323922709137,0.03291763205073961,jbd_block,0.03302369939880958,501,1.3600306964184858,0.0009570199227247155
haar,1.3577715536512014,0.023640649957056434,4,0.025127349954522725,diagonal,0.020050897922941624,0.0,oracle_diagonal,0.0,501,1.3828989036057242,2.8766136402016572e-30
haar,1.357771553651201,0.0025537050102607648,10,0.0039012555474524325,full,0.4753933398835559,0.8436021316436104,provisional_full,0.9051675131283713,501,1.3616728091986539,0.5102546056946664
signed_permutation,1.3696734574651532,0.0016908487628077634,6,0.0031794328618447647,block,0.027487328343800715,0.0,oracle_block,0.0,502,1.372852890326998,0.0
signed_permutation,1.3696734574651532,0.0016908487628077636,6,0.0031794328618447664,block,0.027487328343800715,0.0,permutation_block,0.0,502,1.372852890326998,0.0
signed_permutation,1.3696734574651532,0.002203912825433025,6,0.0037298637490618325,block,0.026792463687333873,0.41958914411448983,jbd_block,0.5703439354093568,502,1.373403321214215,0.012308114164549336
signed_permutation,1.3696734574651532,0.02382287013053101,4,0.028092069778956,diagonal,0.027487328343800715,0.0,oracle_diagonal,0.0,502,1.3977655272441094,0.0
signed_permutation,1.3696734574651532,0.002291582251238898,10,0.004651675028240224,full,0.4189780279957484,1.0,provisional_full,1.0,502,1.3743251324933936,0.44189747026103776
haar,1.3696734574651532,0.001690848762807765,6,0.0031794328618446085,block,0.027487328343800688,2.9802322387695312e-08,oracle_block,0.0,502,1.372852890326998,2.9709585638729706e-31
haar,1.3696734574651532,0.02479436519339452,6,0.025773013372849696,block,0.4623126506610894,0.7650208108571659,permutation_block,0.8357397977573838,502,1.395446470838003,0.4513629547138926
haar,1.3696734574651532,0.0022039128254329665,6,0.003729863749061736,block,0.02679246368733404,0.41958914411446985,jbd_block,0.5703439354093284,502,1.373403321214215,0.012308114164548443
haar,1.3696734574651532,0.02382287013053101,4,0.028092069778955956,diagonal,0.027487328343800688,2.9802322387695312e-08,oracle_diagonal,0.0,502,1.3977655272441094,2.9709585638729706e-31
haar,1.3696734574651532,0.002291582251238767,10,0.004651675028240059,full,0.7907039791979052,0.7054563323659999,provisional_full,0.8117317511764083,502,1.3743251324933936,0.794153190904984
signed_permutation,1.3634584366936715,0.0015283130982620414,6,0.0024778024132498873,block,0.014519430383296873,0.0,oracle_block,0.0,503,1.3659362391069214,0.0
signed_permutation,1.3634584366936715,0.001528313098262044,6,0.002477802413249888,block,0.014519430383296873,0.0,permutation_block,0.0,503,1.3659362391069216,0.0
signed_permutation,1.3634584366936717,0.0015400958543137918,6,0.0025600543320739508,block,0.015050284366323321,0.04174825244081199,jbd_block,0.05151732577838252,503,1.3660184910257458,0.00018138977756046586
signed_permutation,1.3634584366936715,0.02319444491894702,4,0.02694376967794297,diagonal,0.014519430383296873,0.0,oracle_diagonal,0.0,503,1.3904022063716148,0.0
signed_permutation,1.3634584366936715,0.0021478331902520854,10,0.0037587876935293476,full,0.014519430383296873,0.0,provisional_full,0.0,503,1.367217224387201,0.0
haar,1.3634584366936715,0.0015283130982620553,6,0.0024778024132498713,block,0.014519430383296847,2.1073424255447017e-08,oracle_block,0.0,503,1.3659362391069212,5.314554514710347e-31
haar,1.3634584366936715,0.026622077054317465,6,0.03073996511075262,block,0.456695013181639,0.7023341998462849,permutation_block,0.7097280172480945,503,1.394198401804424,0.4837105950826211
haar,1.3634584366936715,0.0015400958543137543,6,0.0025600543320739096,block,0.015050284366323169,0.04174825244080135,jbd_block,0.0515173257783708,503,1.3660184910257454,0.00018138977756041455
haar,1.3634584366936715,0.023194444918947024,4,0.026943769677942958,diagonal,0.014519430383296847,2.1073424255447017e-08,oracle_diagonal,0.0,503,1.3904022063716144,5.314554514710347e-31
haar,1.3634584366936715,0.002147833190252083,10,0.0037587876935293407,full,0.48857553084923616,0.8702522286067719,provisional_full,0.8716453548825197,503,1.367217224387201,0.48046340421589795
signed_permutation,1.367538806351309,0.0015020778372444098,6,0.0019892001629956716,block,0.02404957695852433,0.0,oracle_block,0.0,504,1.3695280065143045,0.0
signed_permutation,1.3675388063513088,0.0015020778372444074,6,0.0019892001629956725,block,0.02404957695852433,0.0,permutation_block,0.0,504,1.3695280065143045,0.0
signed_permutation,1.367538806351309,0.001688584630292005,6,0.0022523616460287817,block,0.023712524587176508,0.17333794772195402,jbd_block,0.22834098824757967,504,1.3697911679973376,0.0035137962119013606
signed_permutation,1.367538806351309,0.0236496926144778,4,0.026206161202425998,diagonal,0.02404957695852433,0.0,oracle_diagonal,0.0,504,1.3937449675537348,0.0
signed_permutation,1.3675388063513088,0.002098816121183212,10,0.0030575610216181655,full,0.02404957695852433,0.0,provisional_full,0.0,504,1.3705963673729271,0.0
haar,1.3675388063513092,0.0015020778372444607,6,0.0019892001629957484,block,0.024049576958524315,3.332000937312528e-08,oracle_block,0.0,504,1.3695280065143047,3.475323037836684e-30
haar,1.367538806351309,0.02165930722128016,6,0.02369864368662612,block,0.43535603865337746,0.8171062229781187,permutation_block,0.8192228736794519,504,1.3912374500379352,0.3921622593387288
haar,1.3675388063513088,0.0016885846302920275,6,0.0022523616460288646,block,0.023712524587176383,0.17333794772195593,jbd_block,0.228340988247582,504,1.3697911679973374,0.003513796211901397
haar,1.3675388063513092,0.02364969261447786,4,0.02620616120242603,diagonal,0.024049576958524315,3.332000937312528e-08,oracle_diagonal,0.0,504,1.393744967553735,3.475323037836684e-30
haar,1.367538806351309,0.0020988161211832417,10,0.0030575610216182288,full,0.6366554983078904,0.8839449971575466,provisional_full,0.9696809742069894,504,1.3705963673729273,0.6299740480043171
