arm,bayes_nll,conditional_w2_squared,covariance_head_outputs,excess_nll,family,heldout_contrast_loss,maximum_principal_sine,method,projector_error,seed,test_nll,true_crossblock_leakage
signed_permutation,1.3612869629485589,0.0014477617044730872,6,0.0021045093253793316,block,0.002221462905656754,0.0,oracle_block,0.0,200,1.3633914722739382,0.0
signed_permutation,1.3612869629485589,0.001447761704473088,6,0.0021045093253793316,block,0.002221462905656754,0.0,permutation_block,0.0,200,1.3633914722739382,0.0
signed_permutation,1.3612869629485589,0.0015067382414218412,6,0.002115164242226011,block,0.001979015837314389,0.10579653102573619,jbd_block,0.1418357567187304,200,1.363402127190785,0.0009874330647403576
signed_permutation,1.3612869629485589,0.022940409506470312,4,0.027445825269224535,diagonal,0.002221462905656754,0.0,oracle_diagonal,0.0,200,1.3887327882177836,0.0
signed_permutation,1.3612869629485589,0.0017604285321187747,10,0.0020972015188044113,full,0.4401926497447917,1.0,provisional_full,1.0,200,1.3633841644673634,0.43669848360140656
haar,1.3612869629485584,0.0014477617044730833,6,0.0021045093253794145,block,0.0022214629056567315,2.1073424255447017e-08,oracle_block,0.0,200,1.3633914722739382,8.188680526575824e-31
haar,1.3612869629485587,0.018219585916352685,6,0.020695412469249275,block,0.33073637359985386,0.6337100366075035,permutation_block,0.7298168466553229,200,1.3819823754178082,0.335539338784368
haar,1.3612869629485587,0.0015067382414217963,6,0.0021151642422260566,block,0.001979015837314382,0.10579653102574459,jbd_block,0.1418357567187329,200,1.363402127190785,0.0009874330647403784
haar,1.3612869629485584,0.022940409506470315,4,0.027445825269224643,diagonal,0.0022214629056567315,2.1073424255447017e-08,oracle_diagonal,0.0,200,1.3887327882177833,8.188680526575824e-31
haar,1.3612869629485589,0.00176042853211869,10,0.002097201518804589,full,0.6364824852488822,0.8265975156200618,provisional_full,0.8828250515865774,200,1.3633841644673634,0.6382253430594571
signed_permutation,1.359524830506635,0.0015606553915906644,6,0.002133749773890885,block,0.00336149801288639,0.0,oracle_block,0.0,201,1.3616585802805257,0.0
signed_permutation,1.359524830506635,0.0015606553915906627,6,0.0021337497738908827,block,0.0033614980128863904,0.0,permutation_block,0.0,201,1.3616585802805257,0.0
signed_permutation,1.3595248305066348,0.0016043786807871982,6,0.0022793429831747254,block,0.002656549630659063,0.05545781590176215,jbd_block,0.07256485347659135,201,1.3618041734898094,0.0008611860469036299
signed_permutation,1.359524830506635,0.02325758699718057,4,0.028083720447931167,diagonal,0.00336149801288639,0.0,oracle_diagonal,0.0,201,1.387608550954566,0.0
signed_permutation,1.359524830506635,0.0019304359906606912,10,0.00283769108847981,full,0.44000495723133115,1.0,provisional_full,1.0,201,1.3623625215951147,0.435947832338513
haar,1.3595248305066348,0.0015606553915906952,6,0.00213374977389085,block,0.003361498012886439,3.332000937312528e-08,oracle_block,0.0,201,1.3616585802805257,2.6588581492568743e-30
haar,1.3595248305066348,0.021250602921889242,6,0.02284385739383474,block,0.42603512582814507,0.9624975805090796,permutation_block,0.9828196497106242,201,1.3823686879004697,0.39141006700823405
haar,1.3595248305066348,0.0016043786807872233,6,0.002279342983174702,block,0.002656549630659186,0.05545781590176415,jbd_block,0.07256485347659879,201,1.3618041734898094,0.000861186046903712
haar,1.3595248305066348,0.023257586997180585,4,0.028083720447931206,diagonal,0.003361498012886439,3.332000937312528e-08,oracle_diagonal,0.0,201,1.387608550954566,2.6588581492568743e-30
haar,1.3595248305066348,0.001930435990660644,10,0.0028376910884797832,full,0.42603512582814507,0.9624975805090796,provisional_full,0.9828196497106242,201,1.3623625215951147,0.39141006700823405
signed_permutation,1.3602073005165356,0.0010931234147547122,6,0.0017658583630037806,block,0.0020283601133907216,0.0,oracle_block,0.0,202,1.3619731588795392,0.0
